date,Volume,VWAP,Open,Close,High,Low,Trades,MA_Short,MA_Long
2025-03-10,38733186.0,97.9136,98.57,96.63,101.29,95.83,435545,106.2405,114.3072
2025-03-11,34078300.0,96.8548,96.79,96.76,98.1599,94.73,387306,105.55449999999999,113.7166
2025-03-12,34241287.0,100.2289,99.045,100.79,101.715,98.17,367548,105.03900000000002,113.2312
2025-03-13,28575150.0,98.5644,99.715,98.11,100.07,97.27,304948,104.3585,112.68959999999998
2025-03-14,24715265.0,100.5117,99.64,100.97,101.22,99.58,266528,103.81649999999999,112.2602
2025-03-17,43689523.0,104.9861,102.6,104.59,106.15,102.6,419910,103.391,111.93620000000001
2025-03-18,27152827.0,103.6634,103.85,103.51,104.55,102.97,285121,102.85249999999999,111.59380000000002
2025-03-19,32287496.0,105.3,104.42,106.23,107.9,101.96,334183,102.4295,111.211
2025-03-20,26871839.0,107.0698,105.12,107.14,108.26,105.12,267192,102.078,110.76280000000001
2025-03-21,30767938.0,105.9975,105.33,106.44,107.25,104.33,243487,101.858,110.345
2025-03-24,53342002.0,112.9721,109.73,113.85,114.85,109.4,513469,102.14500000000001,110.18520000000001
2025-03-25,29077507.0,113.7354,113.265,114.81,114.95,112.71,321369,102.6875,110.16059999999999
2025-03-26,39976485.0,111.0414,114.11,110.19,115.8999,108.68,421638,102.96,110.01800000000001
2025-03-27,32773714.0,106.5082,106.11,106.65,107.62,105.5499,350650,103.31700000000001,109.8292
2025-03-28,31069114.0,103.6881,105.525,103.22,106.51,102.48,331140,103.48499999999999,109.4944
2025-03-31,30865342.0,101.4999,100.235,102.74,102.82,98.8,314093,103.7105,109.18039999999999
2025-04-01,23523230.0,102.0126,102.16,102.78,102.83,100.93,271184,103.81200000000001,108.80680000000001
2025-04-02,20793989.0,102.7047,101.52,102.96,104.185,100.76,256447,103.8765,108.42039999999999
2025-04-03,50472542.0,95.8585,97.79,93.8,99.4499,93.64,608991,103.624,107.8214
2025-04-04,65847021.0,86.8685,90.1,85.76,91.08,83.67,790926,102.89650000000002,107.0758
2025-04-07,70515429.0,82.7718,80.68,83.64,89.0,77.75,758490,102.247,106.29180000000001
2025-04-08,69910233.0,82.6789,86.145,78.21,88.93,76.48,766916,101.31949999999999,105.5558
